"","F UN Equity","HOG UN Equity","JCI UN Equity","CMA UN Equity","ZION UW Equity","PNC UN Equity","AME UN Equity","SWK UN Equity","PWR UN Equity","RSG UN Equity","WM UN Equity","CTAS UW Equity","HAR UN Equity","LEG UN Equity","MHK UN Equity","YUM UN Equity","RCL UN Equity","MCD UN Equity","GS UN Equity","NTRS UW Equity","BLK UN Equity","TSO UN Equity","APC UN Equity","WMB UN Equity","CVS UN Equity","COST UW Equity","WFM UW Equity","HSY UN Equity","BF/B UN Equity","TAP UN Equity","ABC UN Equity","EW UN Equity","BAX UN Equity","EL UN Equity","PG UN Equity","KMB UN Equity","UNM UN Equity","XL UN Equity","MMC UN Equity","FMC UN Equity","PX UN Equity","SEE UN Equity","CMCSA UW Equity","TWX UN Equity","IPG UN Equity","ILMN UW Equity","MRK UN Equity","AGN UN Equity","EQR UN Equity","BXP UN Equity","CCI UN Equity","TSCO UW Equity","GME UN Equity","KMX UN Equity","SWKS UW Equity","MCHP UW Equity","INTC UW Equity","SYMC UW Equity","VRSN UW Equity","ATVI UW Equity","FFIV UW Equity","NTAP UW Equity","CSCO UW Equity","T UN Equity","VZ UN Equity","CTL UN Equity","R UN Equity","LUV UN Equity","UNP UN Equity","CNP UN Equity","TE UN Equity","AEP UN Equity"
"BLK UN Equity",0.200279101587988,0.401043517532955,0.3998906236637,0.404261373643149,0.275316507269455,0.398228265695163,0.407267261004153,0.474327573708631,0.410516747312189,0.238609032353272,0.303873690054904,0.424974545844389,0.349888432302195,0.432107242651218,0.330143595859444,0.415353849869827,0.335248315477001,0.314028233183978,0.410855188086008,0.517591905151862,1,0.231582626866406,0.232539030394338,0.303299514020299,0.228563421523374,0.350863206499188,0.196982377189242,0.226310902346396,0.213154910908844,0.14732803098153,0.203891640457465,0.222369714715464,0.19599390146419,0.275334736128772,0.299710113075253,0.231547831467707,0.507727507129998,0.305640444534731,0.319024310457279,0.380789996366453,0.443731771102931,0.415438290357485,0.437629010056842,0.332946358179673,0.37801362284513,0.236254062075924,0.248288210188647,0.240174050952657,0.523010823324146,0.579023702166271,0.356814185353744,0.282671747793209,0.324605439668072,0.323440950703408,0.216571325244464,0.499700284791785,0.477354405832984,0.333523859102581,0.323574344676317,0.307881464140151,0.241072495225015,0.379048833508954,0.496952123584508,0.383437154728622,0.376415465873894,0.264094962826158,0.353870159807852,0.266615436852277,0.355298800022888,0.228150951277089,0.252816309757316,0.23792146293259
"TSO UN Equity",0.159090750603666,0.249623622872318,0.270590160183877,0.185121619104368,0.129944933026151,0.120579099205562,0.396669303554414,0.3863450589682,0.39676366460479,0.238100497828328,0.322173040921294,0.293180893759863,0.277746061598398,0.27205197150582,0.221643951229925,0.285810208125298,0.269737885909971,0.271759887851272,0.289832986125778,0.263497469082076,0.231582626866406,1,0.463355618311262,0.466175968345404,0.17230158034122,0.249818874842706,0.164682767447135,0.212223663845231,0.240089644882179,0.186132821177023,0.222009721646194,0.257565754628099,0.171865108891436,0.23315954581321,0.279882443548928,0.220733657636667,0.283249305028909,0.200007198202122,0.212700096865041,0.399453506202021,0.406338397318692,0.2237119814237,0.323555441123928,0.34787238079607,0.24245017838756,0.167040802808478,0.229413180843433,0.285372174039558,0.187996454335649,0.244329900144395,0.29304232159269,0.131706829156129,0.239481836777257,0.216088056534774,0.142429553210984,0.30350528215488,0.321009002711014,0.332446486679804,0.269577765165189,0.26369253886333,0.187647590205711,0.280445833220893,0.409751382956907,0.376683334721479,0.27301263425067,0.243414683527395,0.271646694322059,0.21118351077356,0.258996119848012,0.293792455423617,0.329145453989267,0.286660497293927
"APC UN Equity",0.13826288204292,0.270030086793094,0.280412270964379,0.162794189912441,0.130200721491953,0.13907790482405,0.435377055908353,0.399688627976729,0.416302813911497,0.305142851741476,0.346227806450285,0.278568597790503,0.252029455178043,0.300901656423564,0.152866773649249,0.253468932002877,0.229348848749194,0.254829638225062,0.319829536365816,0.27598865835242,0.232539030394338,0.463355618311262,1,0.745828269755376,0.204909357781385,0.234988815433365,0.225187889137185,0.165809870699195,0.238594101459596,0.237320697424085,0.238842113142407,0.307669294410198,0.230436675884741,0.262448894443211,0.325029174870753,0.267395716901773,0.337849212268003,0.21340552411366,0.192709460315205,0.52746812974602,0.525446832046103,0.213114368844812,0.336075628745388,0.38290749293358,0.257148792058513,0.239969270638747,0.274612606932361,0.293872348879733,0.187455961234077,0.257855997801913,0.379141982435878,0.106246954212503,0.251958321454563,0.185932792634018,0.192484095154682,0.313166889975017,0.372263983316892,0.26553222164097,0.36373223108633,0.370099068325392,0.213177820688992,0.267403493229139,0.450982251239731,0.3991058278555,0.278254667025908,0.262204969908695,0.238790918763952,0.141304659930691,0.328344442151128,0.420414014364166,0.438289011802366,0.388120971457303
"WMB UN Equity",0.179672606694359,0.302374358863674,0.366113830286685,0.174315051570903,0.142637366603137,0.199218702880763,0.474624568935609,0.418549642511074,0.504611519840277,0.306288833288316,0.352342228054233,0.327421220865075,0.280264277571503,0.339916377569215,0.20808900869768,0.315153676995018,0.246366944900426,0.276606459621961,0.340684402731598,0.333414665105867,0.303299514020299,0.466175968345404,0.745828269755376,1,0.185649583082172,0.247454865337766,0.157251661048771,0.195862790157688,0.226125930957267,0.190528900894928,0.261478423584602,0.313255990891356,0.230790350613802,0.314412523362248,0.345812350954776,0.26976519297748,0.386113046465332,0.232122938682276,0.251334151873238,0.518591908736096,0.561386814623832,0.249520224651098,0.352611546211579,0.428407908407675,0.304487831093081,0.263326248286141,0.315597208093034,0.312904743586452,0.263958430797092,0.340850346833173,0.421908185952024,0.134469192139419,0.260942664147618,0.225691577347987,0.243425517384543,0.387231057347031,0.439309534933226,0.314400062094648,0.381697540508139,0.396951305251999,0.269775754800014,0.316277753297152,0.48904955168508,0.391711757506981,0.302229989271683,0.260773817939117,0.276190763133127,0.17456675162854,0.36732541136212,0.376895805695136,0.414257099715065,0.374620738622402
"CVS UN Equity",0.0735757574796771,0.251574227768124,0.257776817325498,0.128478599513017,0.099029328159226,0.138732290103043,0.305475568270005,0.307188861479388,0.266053407928392,0.296203983514452,0.234022412805033,0.288429937319237,0.13846706572221,0.365663563518374,0.187218896319494,0.308747769716675,0.150927591568726,0.273493016440911,0.149182106110888,0.230449386486385,0.228563421523374,0.17230158034122,0.204909357781385,0.185649583082172,1,0.239141044231269,0.202004776091582,0.249773808115672,0.198738668426413,0.178771689823216,0.219372237693997,0.178709598184673,0.185636558222855,0.195002005078841,0.313520004116078,0.3399619722007,0.171659558490908,0.0919881820691942,0.216499348278384,0.237478572376906,0.281676500645005,0.328403387064117,0.372776227642975,0.263257953032749,0.236274362578429,0.163572637519313,0.257546589440496,0.178290109025605,0.21142140473655,0.275165767486724,0.214566113224437,0.23903159707238,0.220876906276593,0.259739942512809,0.0950945294298938,0.226438095289013,0.280866258806223,0.113069617989912,0.22805731250517,0.179458566643916,0.145003391577332,0.242813923846537,0.363566346119068,0.289110733495805,0.205424569092996,0.216525413919339,0.168779310708394,0.244358705429724,0.197558074798438,0.246750309098915,0.177623443486538,0.25152726305375
"COST UW Equity",0.166542561907068,0.361139378978194,0.284275977699308,0.185481667857171,0.130394782297772,0.180977556313846,0.341849794640635,0.423465409036737,0.338590626989692,0.231149284559819,0.302488116404592,0.4323422055149,0.234244078516157,0.315151972344362,0.312558827998716,0.409809911604538,0.270561129360541,0.422649681964464,0.237049454816104,0.338294430586902,0.350863206499188,0.249818874842706,0.234988815433365,0.247454865337766,0.239141044231269,1,0.224859245332443,0.237022835850976,0.226082934625255,0.2131714625981,0.220503782634085,0.214186691130555,0.183142122002529,0.301027210077601,0.37223305574969,0.322329816926609,0.275563591375342,0.165313061422443,0.312645042297001,0.369354368400417,0.325540172770173,0.294306218603539,0.42864152402534,0.321474442786967,0.292058269403992,0.121708167488472,0.302336431543069,0.297755824152218,0.314373735334201,0.407408779075928,0.30487039948645,0.286673418369276,0.316615264210167,0.233168531039379,0.138604510816508,0.359972052354361,0.375024765721468,0.277969914871232,0.321461453719724,0.267007163998305,0.275342041039009,0.283700602055807,0.431458177431301,0.318606343500642,0.367343047522604,0.194856043485621,0.347883709716195,0.282251853503066,0.246915708420721,0.263834168447123,0.244832700688784,0.25767591349863
"WFM UW Equity",0.115321408005793,0.2664808259793,0.219264178729205,0.144558623865578,0.133159063306007,0.132787159172314,0.210877420231432,0.299074220451879,0.199764388084929,0.139865891870282,0.158429201249564,0.215955284304592,0.211653019103686,0.253554100265134,0.217580599449492,0.222734224856868,0.214046074729088,0.156243718900146,0.236631712786089,0.176145366241758,0.196982377189242,0.164682767447135,0.225187889137185,0.157251661048771,0.202004776091582,0.224859245332443,1,0.114679735437503,0.127549974856998,0.0623286972343158,0.0905406028177364,0.123161589240488,0.0590665573616428,0.237101608151468,0.186868887148861,0.183846906958328,0.172728571036466,0.137987273748117,0.101316153293928,0.181657468872543,0.23550498049138,0.201743462975192,0.264542100301809,0.163295029106044,0.184642853135206,0.0907547761458058,0.121849998075405,0.144389556487336,0.206377312017326,0.256422294148799,0.220040692677621,0.208644341712072,0.262812085573952,0.212616602009185,0.0828202117227782,0.203508552925989,0.179219174911754,0.157626535935698,0.2140681896783,0.125775255953976,0.131895875866421,0.168287511364723,0.263837631754936,0.213813278500155,0.168911419820573,0.158577271185696,0.207621452496906,0.147948587665488,0.227284020719424,0.0947920578155846,0.128644463421072,0.141058060547961
"HSY UN Equity",0.0953105964704846,0.18585023265842,0.229486169302563,0.140273700806687,0.107351096866682,0.0985564457829156,0.229832845468213,0.224176953915695,0.21140362085175,0.254972833871382,0.235031042110742,0.339594517709922,0.15050517481398,0.253190502047601,0.112017692599805,0.330081693411314,0.150957377456816,0.308225961093379,0.10769276572821,0.227496527494084,0.226310902346396,0.212223663845231,0.165809870699195,0.195862790157688,0.249773808115672,0.237022835850976,0.114679735437503,1,0.281481518351018,0.182948097426237,0.213595625852547,0.183031222808975,0.212313808559922,0.226085985004977,0.352348374164073,0.334143833946389,0.196727778147776,0.129512444345949,0.236017139239546,0.192268884745409,0.239382486874489,0.234016175001249,0.325477365367049,0.264600305677722,0.22246786318261,0.0863271306090773,0.313107295034862,0.241452054571204,0.224836004558653,0.237045887406469,0.16415868863737,0.184626115529501,0.180281433177102,0.133128724529894,0.085041416261413,0.234290885794744,0.293896787931077,0.20158258767204,0.167134983806641,0.153239285154842,0.125809962796805,0.183049247149037,0.338091536299764,0.286415950498303,0.265201454177333,0.163547489700467,0.163622024408192,0.194094596171826,0.198125496988936,0.236391451770945,0.234220192219259,0.194192217746937
"BF/B UN Equity",0.110924392000783,0.16314067248056,0.290811885694072,0.133850330930375,0.0786544877064116,0.0664237889904991,0.228294082084429,0.302857001986123,0.216134542040442,0.257032842350475,0.309387419362744,0.262072809672188,0.160564381024436,0.267795609538063,0.143997194875984,0.274052894473913,0.164504825582141,0.274954042937849,0.127903277914168,0.19141050213112,0.213154910908844,0.240089644882179,0.238594101459596,0.226125930957267,0.198738668426413,0.226082934625255,0.127549974856998,0.281481518351018,1,0.257371436049656,0.234672833504025,0.162974848759894,0.189017561534628,0.188821961927269,0.355093520018804,0.280674779204803,0.204958546169625,0.148978557823183,0.252517951308839,0.186108996325599,0.274253313146784,0.22123815486183,0.284093759293254,0.266326202150701,0.146529570678196,0.0947252127821046,0.232533376119837,0.210281577590804,0.133076138560225,0.185920500346621,0.225057409885257,0.134026134053509,0.192972422917113,0.126756323266721,0.071756896920752,0.211056903795774,0.255292564205761,0.171526303426232,0.201715994402454,0.172559313868711,0.100777225976366,0.185061663082797,0.315420389622993,0.285055145960981,0.251589855524132,0.173619185333024,0.154434687019591,0.150749831243493,0.218934026814035,0.252586004727238,0.248261252295753,0.299197976171263
"TAP UN Equity",0.0498857890681425,0.156072166631899,0.168575442700434,0.0711424570140261,0.048677817461915,0.0683880541757304,0.198788141408609,0.187929354661861,0.117366013241451,0.17660257127906,0.234310339529559,0.187343345557997,0.0991910378264066,0.178221408177396,0.102294071028314,0.180400512203684,0.125529836896979,0.264396699614519,0.120700549382375,0.121299433696168,0.14732803098153,0.186132821177023,0.237320697424085,0.190528900894928,0.178771689823216,0.2131714625981,0.0623286972343158,0.182948097426237,0.257371436049656,1,0.1446531592578,0.12500348247334,0.139635044467267,0.124227925434391,0.256651125330157,0.194901673017801,0.144205215077904,0.086233386234477,0.112745366116421,0.177275578033375,0.186185341786858,0.139804556556172,0.221707207646983,0.219107226944031,0.14749955223549,0.0579013180670234,0.190567037297845,0.13368046049439,0.0924637933228492,0.154506995259874,0.158396475210732,0.0741884005923772,0.12716463770451,0.0649361248690109,0.0878256981130955,0.140379868630927,0.203867509800775,0.158254646318211,0.190239386228492,0.222400751315691,0.118333994368357,0.172777641156497,0.263142659770582,0.217302063197915,0.16806070564479,0.127346130338369,0.112197555173142,0.095193841352552,0.117157804522232,0.227087849751768,0.224139322966294,0.229419862100126
"ABC UN Equity",0.0608778022562955,0.127421675906269,0.176479222441906,0.0869899089711242,0.0520254424282544,0.086656829233404,0.2944184007309,0.271057812537866,0.220534301054184,0.258408409937135,0.298198793443921,0.294699923946827,0.147472270262861,0.235704729889368,0.130309709500122,0.280071830592916,0.134917975288141,0.289979494515257,0.151809283980087,0.184164720838864,0.203891640457465,0.222009721646194,0.238842113142407,0.261478423584602,0.219372237693997,0.220503782634085,0.0905406028177364,0.213595625852547,0.234672833504025,0.1446531592578,1,0.287301360174796,0.402585820426811,0.225828768422848,0.39895170142975,0.291115186841533,0.274450930630341,0.111348397771274,0.214768272906641,0.209431992969142,0.28275022393833,0.239442638473695,0.290015695383206,0.337151125408132,0.162087835771129,0.149099016021184,0.339801068226922,0.314962099481857,0.121960477841798,0.170095747473555,0.179613065327705,0.163056775121993,0.16456510137366,0.186375566455706,0.0661719025260239,0.174625276085806,0.299302499766653,0.172615442850488,0.183748310019552,0.168137416922266,0.111336198444171,0.160866626471395,0.297256773292873,0.271222054505471,0.256459802851801,0.254436937115156,0.110096679578051,0.191558254738214,0.149824744356949,0.345249825243196,0.234810962497306,0.337300068463461
"EW UN Equity",0.0763447731127003,0.164864780510489,0.156275635147103,0.0870294167417005,0.0431801410656522,0.0761549905539345,0.311223462528252,0.242877973397621,0.278186306616873,0.243124380032607,0.301828526598426,0.25366518979369,0.140651845732829,0.214605346000622,0.126981801963002,0.24998941922148,0.180113596561851,0.276219315253009,0.194761005873499,0.213285726244383,0.222369714715464,0.257565754628099,0.307669294410198,0.313255990891356,0.178709598184673,0.214186691130555,0.123161589240488,0.183031222808975,0.162974848759894,0.12500348247334,0.287301360174796,1,0.378838886116581,0.17118625812814,0.293108142185145,0.279833057680624,0.258885476282716,0.119707120834888,0.143350892734321,0.266115476479001,0.316091103351466,0.163152049741546,0.2913313879291,0.240106399003562,0.216527303154631,0.218925760468254,0.334998207405833,0.302087473755887,0.167518899652649,0.180102122901441,0.180405582055849,0.137901421125361,0.1903989872322,0.153944474763681,0.0937320856149691,0.248800946219716,0.255255967441414,0.242405208603917,0.234142041263023,0.265036964606739,0.175978149589308,0.156586810139212,0.318669864085672,0.317148458154295,0.256018922368449,0.197615810845467,0.151987312780136,0.200976130855759,0.167265702479222,0.319129822351176,0.296893806838796,0.335716285609184
"BAX UN Equity",0.0311162145687419,0.123304368829859,0.122089657864797,0.122026657494451,0.0601602464888263,0.0980403770817278,0.249585864925643,0.241628886126717,0.216261775602688,0.236990552077313,0.288287940351263,0.199178971774115,0.142550132949323,0.210502603211971,0.0856456237636469,0.233347853362499,0.157180012489434,0.325944136904094,0.180053348856872,0.265271261943246,0.19599390146419,0.171865108891436,0.230436675884741,0.230790350613802,0.185636558222855,0.183142122002529,0.0590665573616428,0.212313808559922,0.189017561534628,0.139635044467267,0.402585820426811,0.378838886116581,1,0.165327171310862,0.362447905413657,0.283986530923779,0.281785350098974,0.175793329361956,0.230327796470845,0.20886258746795,0.275053994382744,0.168572084307066,0.268525603573647,0.295195278959439,0.168732350024966,0.149892778063261,0.389211226196101,0.31919329819391,0.131472367599067,0.151838307580306,0.194842088547757,0.073025496097128,0.183471068831554,0.147507039356708,0.042278672437889,0.152326780002324,0.20229970222716,0.18188974258294,0.185085965487378,0.190186533399935,0.0949021622401938,0.154134668995767,0.236117501424366,0.316353734511049,0.25798207122344,0.244745091048269,0.103384305634495,0.149190268157572,0.145006017584438,0.319154833417449,0.219553711722719,0.341312894198251
"EL UN Equity",0.147141732353053,0.378814709762509,0.364530366994858,0.270615392656672,0.211429164061637,0.20833363936695,0.335200209059065,0.44559681989765,0.307723638460422,0.227868592844344,0.254529956139601,0.372254996915288,0.323815910168713,0.375444097338299,0.35397829647724,0.362579838127994,0.262835040690722,0.278070986291595,0.220560624425141,0.249165853883706,0.275334736128772,0.23315954581321,0.262448894443211,0.314412523362248,0.195002005078841,0.301027210077601,0.237101608151468,0.226085985004977,0.188821961927269,0.124227925434391,0.225828768422848,0.17118625812814,0.165327171310862,1,0.361465141536711,0.29909949778155,0.308073457940896,0.207594168301643,0.286620546294935,0.291549414679768,0.385463325934619,0.351930825358778,0.351700761533686,0.360367002567449,0.235228870732522,0.149770700220784,0.271201589757593,0.293362215694556,0.319932822831933,0.344035330588167,0.281301590710631,0.162568845653597,0.209188743577079,0.291076973315621,0.112351598129925,0.320298008161267,0.35539232773217,0.276356246206899,0.252794255980831,0.175184784684324,0.209132396777147,0.216382095863005,0.355516240553244,0.285340476030739,0.323992096748971,0.21567499790631,0.299507437779156,0.29337031087223,0.317112803353258,0.17612417146938,0.211913127567362,0.195735834257558
"PG UN Equity",0.119635615879932,0.277375965903283,0.339922107010027,0.220846066001412,0.175701359128692,0.17183023746572,0.376342855847952,0.426764881269856,0.279002593056137,0.29269388727211,0.40780708453015,0.454801409746959,0.214934250606449,0.436231671709154,0.217166896481859,0.474794464596045,0.213206098345147,0.479957861773969,0.217946433276371,0.328547712156122,0.299710113075253,0.279882443548928,0.325029174870753,0.345812350954776,0.313520004116078,0.37223305574969,0.186868887148861,0.352348374164073,0.355093520018804,0.256651125330157,0.39895170142975,0.293108142185145,0.362447905413657,0.361465141536711,1,0.614317431976466,0.361061647175208,0.255635317366086,0.360961406898318,0.312267393765887,0.407850273603614,0.375812624063134,0.490538661774636,0.445031706321569,0.306664100416593,0.133695070570603,0.444833140292566,0.350231484739781,0.290990380172561,0.341526392496551,0.236602836696579,0.2606619306883,0.239009160424842,0.2199439374115,0.0947601169897452,0.284813893834926,0.37012207992019,0.255002113464233,0.26010112325745,0.24902364892604,0.210305058615007,0.248488456194263,0.459136647375938,0.455149074387543,0.439177106689517,0.276467778661213,0.28019254559142,0.258698424285581,0.265719433851292,0.396842301748656,0.327716433546491,0.419693001117722
"KMB UN Equity",0.107023005077833,0.275989678000227,0.286191498539915,0.205064798434213,0.150619256306156,0.149198879931167,0.358306191272616,0.362764414932109,0.281056803217746,0.266277425423753,0.359883677117193,0.373782588462312,0.164999328573904,0.36636748728979,0.189695974545054,0.397872879761387,0.20571196642146,0.412330974617526,0.208209460533962,0.278948657602203,0.231547831467707,0.220733657636667,0.267395716901773,0.26976519297748,0.3399619722007,0.322329816926609,0.183846906958328,0.334143833946389,0.280674779204803,0.194901673017801,0.291115186841533,0.279833057680624,0.283986530923779,0.29909949778155,0.614317431976466,1,0.26309966793473,0.229398363770519,0.316001789087151,0.269774291080002,0.350996415497082,0.282946341113795,0.406199777077542,0.379314835279049,0.264456683221452,0.187831638732177,0.378480202196771,0.289704623088594,0.217837742018329,0.266170469279552,0.241473346335493,0.187458459648445,0.225571823598566,0.221583985404166,0.0613050137354833,0.252038047914063,0.307974342649388,0.201220670754837,0.270635756566214,0.187954280296449,0.169338044520112,0.223510433741437,0.431196168172114,0.429368160900378,0.400232401361353,0.234373844774058,0.243698584513075,0.272767385610513,0.253573673416184,0.365971374448801,0.274349389106539,0.352449664780721
"UNM UN Equity",0.137527059815639,0.374762954771216,0.351740132057573,0.399790351779258,0.331631756937659,0.442249660340602,0.351958814166446,0.47979979437271,0.363700399634239,0.274809859541713,0.341323728978195,0.372693932512501,0.332762008020516,0.444966770917872,0.284393397069942,0.394322287802562,0.342038605935249,0.328411499050852,0.478532246322543,0.56234138767049,0.507727507129998,0.283249305028909,0.337849212268003,0.386113046465332,0.171659558490908,0.275563591375342,0.172728571036466,0.196727778147776,0.204958546169625,0.144205215077904,0.274450930630341,0.258885476282716,0.281785350098974,0.308073457940896,0.361061647175208,0.26309966793473,1,0.430148552552822,0.368503320929015,0.355608548584975,0.455361357470589,0.372558680475375,0.364645184336625,0.413206828619346,0.257802280683693,0.199437771724429,0.274575905506323,0.247481195990248,0.492861044108378,0.505440748872228,0.345254695657852,0.212197428283861,0.266209934817454,0.297673873701235,0.145584357342198,0.335313923898219,0.36843612850623,0.366441330864437,0.32020352812329,0.205114404348869,0.170825932990235,0.281409346323044,0.405590567042248,0.345635424269832,0.31786253751707,0.335215902229757,0.378543502250411,0.23317024698945,0.288031727774194,0.300911094029358,0.275143824515968,0.265706592602706
"XL UN Equity",0.164440339853187,0.238400924347192,0.260963642127349,0.440855610718255,0.333657013158774,0.284171736752762,0.259901030322181,0.328295561321043,0.222618468303652,0.15127139773356,0.245570647958217,0.253717346533315,0.230928487070818,0.331428276588214,0.187296627162235,0.228853717918728,0.266635175540232,0.222507210893251,0.365292260070731,0.391519492880685,0.305640444534731,0.200007198202122,0.21340552411366,0.232122938682276,0.0919881820691942,0.165313061422443,0.137987273748117,0.129512444345949,0.148978557823183,0.086233386234477,0.111348397771274,0.119707120834888,0.175793329361956,0.207594168301643,0.255635317366086,0.229398363770519,0.430148552552822,1,0.324893098699461,0.23286907659023,0.24477359770522,0.20873160099003,0.24689503350395,0.210104148102256,0.234750677326395,0.136752708571272,0.173597120660525,0.205093707146057,0.294451885384796,0.33140966568423,0.270435056043754,0.0929746521499844,0.144243443979497,0.178280413968964,0.0842640489970535,0.206723602653599,0.222651159869363,0.190216157104393,0.209806372997916,0.141837284679233,0.111029055298026,0.204150147518435,0.301711660466056,0.280747455933999,0.261896511835774,0.191562208571419,0.217651276029698,0.184393076943442,0.190950161732481,0.185963172844911,0.132319004175414,0.152822120486388
"MMC UN Equity",0.143964746915959,0.275361050580032,0.318427969497974,0.300255206222888,0.242424159490308,0.217550801262668,0.287534469627144,0.36359052614316,0.286732861171561,0.174564556383406,0.259906653060778,0.308063176347409,0.217002941470821,0.346868729097837,0.219459426573459,0.343993034808069,0.176135698016321,0.350831017444884,0.217355521607473,0.377665477581702,0.319024310457279,0.212700096865041,0.192709460315205,0.251334151873238,0.216499348278384,0.312645042297001,0.101316153293928,0.236017139239546,0.252517951308839,0.112745366116421,0.214768272906641,0.143350892734321,0.230327796470845,0.286620546294935,0.360961406898318,0.316001789087151,0.368503320929015,0.324893098699461,1,0.274931131192164,0.359936371242065,0.31411608252239,0.381203385724546,0.377528134003394,0.316276421441375,0.107137801988437,0.305262119371878,0.241464226033871,0.381885158192822,0.376138835410869,0.225661154392593,0.181478400440292,0.155518850784194,0.221082651427824,0.09233986014948,0.32118366159936,0.349159168585243,0.244760487056454,0.236152652448994,0.17116701450934,0.200712734900893,0.215683200451309,0.338284023140714,0.31433573741949,0.34992026825005,0.205743915488702,0.291674994155476,0.253424593551516,0.230702196721413,0.209090660828991,0.197274822692177,0.211199818612632
"FMC UN Equity",0.172284290134161,0.379846213535527,0.339964763822613,0.193086605619563,0.165305107399848,0.196534479973049,0.491384882260655,0.39528939177075,0.443250149904623,0.331268218120063,0.371852727902551,0.360988244289355,0.300951572969787,0.365211547590729,0.223149671343515,0.332838815587444,0.236400021576793,0.335587832557405,0.317956331473712,0.390536419917577,0.380789996366453,0.399453506202021,0.52746812974602,0.518591908736096,0.237478572376906,0.369354368400417,0.181657468872543,0.192268884745409,0.186108996325599,0.177275578033375,0.209431992969142,0.266115476479001,0.20886258746795,0.291549414679768,0.312267393765887,0.269774291080002,0.355608548584975,0.23286907659023,0.274931131192164,1,0.572582561519481,0.214823074870207,0.432723419058795,0.354314578899602,0.335213047874153,0.260793849466217,0.313190149567802,0.326422153451459,0.311187286860349,0.368182701494262,0.415334317506234,0.200543896843323,0.329646387184816,0.213959181229027,0.230437592133834,0.418186882816028,0.44086610465561,0.302178001138527,0.380430646162141,0.384593471620898,0.257498263852854,0.398001601115442,0.460257168486091,0.39631690716234,0.352998437668904,0.232616790713422,0.320388291557839,0.209890612464386,0.338209345738714,0.361523727487805,0.370729070633807,0.278155180479206
"PX UN Equity",0.156558317481482,0.407142214321374,0.387186003934472,0.230800796536648,0.1522749275427,0.201935398815938,0.49809643366588,0.502880897822939,0.483716316893807,0.319070281967006,0.461142952193455,0.424322571327795,0.326018814521126,0.406702364148373,0.281675369853847,0.429461401206203,0.28859693293915,0.346470597473208,0.353078142595721,0.390542393187683,0.443731771102931,0.406338397318692,0.525446832046103,0.561386814623832,0.281676500645005,0.325540172770173,0.23550498049138,0.239382486874489,0.274253313146784,0.186185341786858,0.28275022393833,0.316091103351466,0.275053994382744,0.385463325934619,0.407850273603614,0.350996415497082,0.455361357470589,0.24477359770522,0.359936371242065,0.572582561519481,1,0.330851378522687,0.408036591529723,0.474523120402504,0.341112845291044,0.300774699702949,0.38997953846739,0.330312142346953,0.34329956287377,0.397145385702602,0.411846933911624,0.217600295081726,0.387531543631898,0.339017994350512,0.206700005188148,0.419925385796679,0.457296718462642,0.351945621732744,0.421210642981752,0.343801771994025,0.25473806668889,0.420186247763811,0.543763567775498,0.460929989055216,0.408847204365426,0.255904475340313,0.318232907862468,0.299886362534211,0.404671513913078,0.345548454915387,0.36068680145715,0.335225103903211
"SEE UN Equity",0.160298338949391,0.372060235822774,0.356782277792181,0.323644889747527,0.24200071314503,0.344759499775499,0.3417420288317,0.457227256173512,0.352800956301123,0.236163932202319,0.218859421356164,0.351770195856763,0.302953786629222,0.44139511227409,0.321396480631584,0.434446461259643,0.352545945645155,0.31338226061533,0.2820987278151,0.377587336762751,0.415438290357485,0.2237119814237,0.213114368844812,0.249520224651098,0.328403387064117,0.294306218603539,0.201743462975192,0.234016175001249,0.22123815486183,0.139804556556172,0.239442638473695,0.163152049741546,0.168572084307066,0.351930825358778,0.375812624063134,0.282946341113795,0.372558680475375,0.20873160099003,0.31411608252239,0.214823074870207,0.330851378522687,1,0.502668170808923,0.345455222302218,0.3351951360411,0.117825500772214,0.27838507315532,0.210950312021313,0.42516752401788,0.516192720709193,0.327580931713811,0.257043788615149,0.283079698168977,0.321780606614731,0.138729643396222,0.369092741161323,0.387846183569176,0.278373328074951,0.315535699022685,0.209650480114794,0.237964322260637,0.270784695375974,0.467172026225587,0.367694737209775,0.363576457832849,0.30778199785746,0.334858449486626,0.30682300624158,0.286000355150662,0.222868609194645,0.238738496561889,0.256257308042549
